source_file,Timestamp,RPM,Speed_kmh,MAF_gps,dt_s,fuel_L_s,L_per_100km
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:05.703,768.0,,,0.09,,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:05.793,768.0,0.0,,0.09,,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:05.883,768.0,0.0,,0.09,,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:05.971,768.0,0.0,7.22,0.088,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.062,768.0,0.0,7.22,0.091,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.151,768.0,0.0,7.22,0.089,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.241,768.0,0.0,7.22,0.09,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.331,768.0,0.0,7.22,0.09,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.421,768.0,0.0,7.22,0.09,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.512,768.0,0.0,7.22,0.091,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.601,771.0,0.0,7.22,0.089,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.692,771.0,0.0,7.22,0.091,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.781,771.0,0.0,7.22,0.089,0.0100277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.871,771.0,0.0,7.02,0.09,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:06.962,771.0,0.0,7.02,0.091,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.051,771.0,0.0,7.02,0.089,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.141,771.0,0.0,7.02,0.09,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.231,771.0,0.0,7.02,0.09,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.321,771.0,0.0,7.02,0.09,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.412,771.0,0.0,7.02,0.091,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.502,767.0,0.0,7.02,0.09,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.592,767.0,0.0,7.02,0.09,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.682,767.0,0.0,7.02,0.09,0.00975,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.771,767.0,0.0,9.02,0.089,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.861,767.0,0.0,9.02,0.09,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:07.951,767.0,0.0,9.02,0.09,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.048,767.0,0.0,9.02,0.097,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.131,767.0,0.0,9.02,0.083,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.222,767.0,0.0,9.02,0.091,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.311,767.0,0.0,9.02,0.089,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.402,984.0,0.0,9.02,0.091,0.0125277777777777,
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.492,984.0,3.0,9.02,0.09,0.0125277777777777,1.5033333333333332
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.582,984.0,3.0,9.02,0.09,0.0125277777777777,1.5033333333333332
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.671,984.0,3.0,13.08,0.089,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.761,984.0,3.0,13.08,0.09,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.882,984.0,3.0,13.08,0.121,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:08.974,984.0,3.0,13.08,0.092,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.061,984.0,3.0,13.08,0.087,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.152,984.0,3.0,13.08,0.091,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.242,984.0,3.0,13.08,0.09,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.332,1103.0,3.0,13.08,0.09,0.0181666666666666,2.18
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.421,1103.0,10.0,13.08,0.089,0.0181666666666666,0.654
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.512,1103.0,10.0,13.08,0.091,0.0181666666666666,0.654
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.602,1103.0,10.0,13.38,0.09,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.692,1103.0,10.0,13.38,0.09,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.782,1103.0,10.0,13.38,0.09,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.871,1103.0,10.0,13.38,0.089,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:09.963,1103.0,10.0,13.38,0.092,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.054,1103.0,10.0,13.38,0.091,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.172,1103.0,10.0,13.38,0.118,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.262,1353.0,10.0,13.38,0.09,0.0185833333333333,0.669
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.351,1353.0,12.0,13.38,0.089,0.0185833333333333,0.5575000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.441,1353.0,12.0,13.38,0.09,0.0185833333333333,0.5575000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.531,1353.0,12.0,13.22,0.09,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.621,1353.0,12.0,13.22,0.09,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.711,1353.0,12.0,13.22,0.09,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.802,1353.0,12.0,13.22,0.091,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:10.891,1353.0,12.0,13.22,0.089,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.012,1353.0,12.0,13.22,0.121,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.112,1353.0,12.0,13.22,0.1,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.222,1412.0,12.0,13.22,0.11,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.312,1412.0,12.0,13.22,0.09,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.402,1412.0,12.0,13.22,0.09,0.0183611111111111,0.5508333333333335
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.492,1412.0,12.0,12.58,0.09,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.582,1412.0,12.0,12.58,0.09,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.671,1412.0,12.0,12.58,0.089,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.761,1412.0,12.0,12.58,0.09,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.851,1412.0,12.0,12.58,0.09,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:11.941,1412.0,12.0,12.58,0.09,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.031,1412.0,12.0,12.58,0.09,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.122,1430.0,12.0,12.58,0.091,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.212,1430.0,12.0,12.58,0.09,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.301,1430.0,12.0,12.58,0.089,0.0174722222222222,0.5241666666666667
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.391,1430.0,12.0,12.3,0.09,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.482,1430.0,12.0,12.3,0.091,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.571,1430.0,12.0,12.3,0.089,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.661,1430.0,12.0,12.3,0.09,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.751,1430.0,12.0,12.3,0.09,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.841,1430.0,12.0,12.3,0.09,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:12.932,1430.0,12.0,12.3,0.091,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.022,1342.0,12.0,12.3,0.09,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.111,1342.0,12.0,12.3,0.089,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.201,1342.0,12.0,12.3,0.09,0.0170833333333333,0.5125000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.291,1342.0,12.0,11.66,0.09,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.382,1342.0,12.0,11.66,0.091,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.472,1342.0,12.0,11.66,0.09,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.562,1342.0,12.0,11.66,0.09,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.651,1342.0,12.0,11.66,0.089,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.743,1342.0,12.0,11.66,0.092,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.832,1342.0,12.0,11.66,0.089,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:13.922,1088.0,12.0,11.66,0.09,0.0161944444444444,0.4858333333333334
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.014,1088.0,9.0,11.66,0.092,0.0161944444444444,0.6477777777777779
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.103,1088.0,9.0,11.66,0.089,0.0161944444444444,0.6477777777777779
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.191,1088.0,9.0,16.61,0.088,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.282,1088.0,9.0,16.61,0.091,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.371,1088.0,9.0,16.61,0.089,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.462,1088.0,9.0,16.61,0.091,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.554,1088.0,9.0,16.61,0.092,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.642,1088.0,9.0,16.61,0.088,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.773,1088.0,9.0,16.61,0.131,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.852,891.0,9.0,16.61,0.079,0.0230694444444444,0.9227777777777776
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:14.942,891.0,7.0,16.61,0.09,0.0230694444444444,1.1864285714285714
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.031,891.0,7.0,16.61,0.089,0.0230694444444444,1.1864285714285714
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.122,891.0,7.0,8.69,0.091,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.211,891.0,7.0,8.69,0.089,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.302,891.0,7.0,8.69,0.091,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.392,891.0,7.0,8.69,0.09,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.482,891.0,7.0,8.69,0.09,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.572,891.0,7.0,8.69,0.09,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.661,891.0,7.0,8.69,0.089,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.752,869.0,7.0,8.69,0.091,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.841,869.0,7.0,8.69,0.089,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:15.933,869.0,7.0,8.69,0.092,0.0120694444444444,0.6207142857142857
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.022,869.0,7.0,8.33,0.089,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.112,869.0,7.0,8.33,0.09,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.201,869.0,7.0,8.33,0.089,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.292,869.0,7.0,8.33,0.091,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.381,869.0,7.0,8.33,0.089,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.471,869.0,7.0,8.33,0.09,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.561,869.0,7.0,8.33,0.09,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.653,894.0,7.0,8.33,0.092,0.0115694444444444,0.5950000000000001
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.743,894.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.832,894.0,8.0,8.33,0.089,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:16.922,894.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.011,894.0,8.0,8.11,0.089,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.101,894.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.191,894.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.281,894.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.370,894.0,8.0,8.11,0.089,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.460,894.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.551,898.0,8.0,8.11,0.091,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.641,898.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.731,898.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.821,898.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:17.911,898.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.001,898.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.091,898.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.181,898.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.271,898.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.361,898.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.452,900.0,8.0,8.41,0.091,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.542,900.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.632,900.0,8.0,8.41,0.09,0.0116805555555555,0.525625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.722,900.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.812,900.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:18.931,900.0,8.0,8.33,0.119,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.021,900.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.111,900.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.202,900.0,8.0,8.33,0.091,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.292,900.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.382,899.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.472,899.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.562,899.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.653,899.0,8.0,8.11,0.091,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.742,899.0,8.0,8.11,0.089,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.833,899.0,8.0,8.11,0.091,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:19.921,899.0,8.0,8.11,0.088,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.012,899.0,8.0,8.11,0.091,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.104,899.0,8.0,8.11,0.092,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.192,899.0,8.0,8.11,0.088,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.282,898.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.372,898.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.462,898.0,8.0,8.11,0.09,0.0112638888888888,0.506875
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.552,898.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.642,898.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.732,898.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.822,898.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:20.912,898.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.002,898.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.095,898.0,8.0,8.33,0.093,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.182,897.0,8.0,8.33,0.087,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.272,897.0,8.0,8.33,0.09,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.361,897.0,8.0,8.33,0.089,0.0115694444444444,0.520625
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.452,897.0,8.0,8.16,0.091,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.544,897.0,8.0,8.16,0.092,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.631,897.0,8.0,8.16,0.087,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.722,897.0,8.0,8.16,0.091,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.812,897.0,8.0,8.16,0.09,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.902,897.0,8.0,8.16,0.09,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:21.992,897.0,8.0,8.16,0.09,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.082,915.0,8.0,8.16,0.09,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.172,915.0,8.0,8.16,0.09,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.262,915.0,8.0,8.16,0.09,0.0113333333333333,0.51
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.352,915.0,8.0,8.38,0.09,0.0116388888888888,0.52375
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.442,915.0,8.0,8.38,0.09,0.0116388888888888,0.52375
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.531,915.0,8.0,8.38,0.089,0.0116388888888888,0.52375
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.622,915.0,8.0,8.38,0.091,0.0116388888888888,0.52375
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.713,915.0,8.0,8.38,0.091,0.0116388888888888,0.52375
2017-07-10_Seat_Leon_KA_KA_Stau.csv,2025-01-01 08:57:22.801,915.0,8.0,8.38,0.088,0.0116388888888888,0.52375
